time,temperature_2m (°C),relative_humidity_2m (%),precipitation_probability (%),precipitation (mm),rain (mm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),visibility (m),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_80m (km/h),wind_direction_10m (°),wind_direction_80m (°),temperature_80m (°C),temperature_120m (°C)
2024-10-21T19:00,15.9,81,3.0,0.0,0.0,1019.2,787.8,100,24140.0,0.34,7.6,13.8,295,309,15.5,15.0
2024-10-21T20:00,15.3,84,0.0,0.0,0.0,1020.2,788.2,100,24140.0,0.28,6.3,11.9,283,299,15.0,14.6
2024-10-21T21:00,15.0,86,5.0,0.0,0.0,1021.3,788.9,100,24140.0,0.24,5.4,10.0,274,291,14.7,14.3
2024-10-21T22:00,14.7,88,13.0,0.0,0.0,1021.6,788.9,100,24140.0,0.2,5.1,9.5,278,295,14.4,14.0
2024-10-21T23:00,14.5,89,10.0,0.0,0.0,1021.7,788.8,100,24140.0,0.18,4.7,8.4,274,295,14.2,13.8
2024-10-22T00:00,14.2,88,3.0,0.0,0.0,1021.6,788.5,97,24140.0,0.2,4.7,8.8,261,289,14.3,14.0
2024-10-22T01:00,14.3,88,3.0,0.0,0.0,1021.4,788.4,100,24140.0,0.2,5.0,9.0,270,293,14.1,13.8
2024-10-22T02:00,14.3,89,3.0,0.1,0.0,1021.1,788.2,95,24140.0,0.18,4.6,8.4,288,313,13.8,13.5
2024-10-22T03:00,14.1,89,3.0,0.0,0.0,1020.7,787.7,91,24140.0,0.18,5.1,9.7,315,329,13.5,13.1
2024-10-22T04:00,13.9,88,5.0,0.0,0.0,1020.5,787.5,92,24140.0,0.19,5.1,8.7,309,322,13.3,12.9
2024-10-22T05:00,13.9,87,5.0,0.0,0.0,1020.4,787.4,86,24140.0,0.21,4.8,8.4,297,313,13.3,12.9
2024-10-22T06:00,13.7,84,0.0,0.0,0.0,1021.3,788.0,92,24140.0,0.25,5.6,9.4,285,302,13.1,12.8
2024-10-22T07:00,13.7,85,0.0,0.0,0.0,1022.1,788.5,89,24140.0,0.24,5.9,10.1,281,297,13.1,12.8
2024-10-22T08:00,14.1,82,0.0,0.0,0.0,1022.6,789.2,81,24140.0,0.29,6.3,8.7,283,287,13.2,12.7
2024-10-22T09:00,15.4,75,0.0,0.0,0.0,1022.7,790.2,64,24140.0,0.44,5.6,7.1,310,311,14.0,13.5
2024-10-22T10:00,16.8,68,0.0,0.0,0.0,1022.0,790.6,80,24140.0,0.61,4.5,5.5,346,349,15.1,14.6
2024-10-22T11:00,18.4,60,0.0,0.0,0.0,1021.3,791.1,72,24140.0,0.85,4.0,4.7,355,351,16.4,15.9
2024-10-22T12:00,20.4,52,0.0,0.0,0.0,1019.8,791.3,24,24140.0,1.15,6.3,7.3,347,349,18.0,17.4
2024-10-22T13:00,21.7,47,0.0,0.0,0.0,1018.2,790.9,68,24140.0,1.38,7.2,8.6,357,358,19.2,18.7
2024-10-22T14:00,22.8,43,0.0,0.0,0.0,1016.1,790.0,49,24140.0,1.58,8.5,10.3,12,12,20.4,19.8
2024-10-22T15:00,23.6,39,0.0,0.0,0.0,1014.6,789.4,26,24140.0,1.78,12.1,16.2,17,17,21.4,20.8
2024-10-22T16:00,23.3,38,0.0,0.0,0.0,1014.0,788.8,46,24140.0,1.78,15.7,23.7,16,17,21.6,21.0
2024-10-22T17:00,22.1,42,0.0,0.0,0.0,1014.5,788.4,45,24140.0,1.55,17.1,27.6,18,20,20.8,20.3
2024-10-22T18:00,21.2,45,0.0,0.0,0.0,1015.1,788.2,84,24140.0,1.39,18.6,33.2,22,23,20.4,19.9
2024-10-22T19:00,18.6,54,0.0,0.0,0.0,1018.0,788.7,27,24140.0,0.99,14.7,27.5,11,14,18.0,17.5
2024-10-22T20:00,17.0,61,0.0,0.0,0.0,1020.4,789.5,46,24140.0,0.76,11.4,21.1,347,352,16.4,15.9
2024-10-22T21:00,16.0,65,0.0,0.0,0.0,1022.1,790.2,65,24140.0,0.64,9.9,17.6,327,332,15.4,14.9
2024-10-22T22:00,15.3,69,0.0,0.0,0.0,1022.7,790.1,79,24140.0,0.54,9.2,15.8,315,319,14.6,14.2
2024-10-22T23:00,14.7,73,0.0,0.0,0.0,1023.1,790.0,51,24140.0,0.45,7.1,13.2,311,315,14.2,13.7
2024-10-23T00:00,14.4,73,0.0,0.0,0.0,1023.0,789.8,53,24140.0,0.44,5.3,10.3,298,306,13.8,13.4
2024-10-23T01:00,14.1,75,0.0,0.0,0.0,1022.7,789.3,81,24140.0,0.4,4.8,9.0,297,307,13.5,13.0
2024-10-23T02:00,13.9,77,0.0,0.0,0.0,1022.4,788.9,95,24140.0,0.37,3.9,7.1,304,311,13.2,12.8
2024-10-23T03:00,13.7,78,0.0,0.0,0.0,1022.0,788.5,100,24140.0,0.35,3.1,5.4,324,323,13.1,12.6
2024-10-23T04:00,13.5,80,0.0,0.0,0.0,1022.1,788.4,85,24140.0,0.31,1.9,3.9,338,338,12.9,12.4
2024-10-23T05:00,13.1,82,0.0,0.0,0.0,1022.0,788.1,88,24140.0,0.27,1.5,2.9,14,7,12.5,12.1
2024-10-23T06:00,12.7,84,0.0,0.0,0.0,1022.1,787.8,75,24140.0,0.24,1.5,2.9,14,7,12.0,11.5
2024-10-23T07:00,12.4,86,0.0,0.0,0.0,1022.7,788.1,70,24140.0,0.2,0.8,1.5,27,14,11.7,11.3
2024-10-23T08:00,13.0,83,0.0,0.0,0.0,1023.2,788.9,75,24140.0,0.26,1.5,1.8,346,349,12.0,11.5
2024-10-23T09:00,14.2,76,0.0,0.0,0.0,1023.6,790.1,76,24140.0,0.39,4.0,4.7,5,4,12.7,12.2
2024-10-23T10:00,16.1,65,0.0,0.0,0.0,1023.2,791.0,62,24140.0,0.64,4.3,5.1,5,4,14.0,13.5
2024-10-23T11:00,18.4,54,0.0,0.0,0.0,1022.1,791.8,32,24140.0,0.97,4.3,5.1,5,4,15.8,15.2
2024-10-23T12:00,20.7,39,0.0,0.0,0.0,1020.5,792.1,0,24140.0,1.49,8.6,10.3,15,12,17.8,17.2
2024-10-23T13:00,22.3,34,0.0,0.0,0.0,1018.3,791.4,0,24140.0,1.78,9.8,11.8,24,23,19.4,18.8
2024-10-23T14:00,23.3,33,0.0,0.0,0.0,1016.3,790.6,0,24140.0,1.92,9.8,11.8,28,27,20.5,19.9
2024-10-23T15:00,24.1,29,0.0,0.0,0.0,1014.4,789.6,0,24140.0,2.14,9.8,12.2,24,24,21.6,21.0
2024-10-23T16:00,24.2,29,0.0,0.0,0.0,1013.8,789.2,0,24140.0,2.15,10.5,13.9,16,17,22.2,21.6
2024-10-23T17:00,23.4,34,0.0,0.0,0.0,1013.9,788.8,66,24140.0,1.91,12.8,19.4,11,11,22.0,21.5
2024-10-23T18:00,22.3,35,0.0,0.0,0.0,1014.7,788.6,57,24140.0,1.75,15.9,29.4,13,15,21.5,21.0
2024-10-23T19:00,18.9,52,0.0,0.0,0.0,1017.9,788.8,32,24140.0,1.05,15.0,28.5,11,13,18.2,17.7
2024-10-23T20:00,17.1,62,0.0,0.0,0.0,1020.1,789.3,30,24140.0,0.74,11.2,21.0,345,348,16.4,15.9
2024-10-23T21:00,15.9,68,0.0,0.0,0.0,1021.4,789.5,14,24140.0,0.58,9.4,17.4,328,330,15.3,14.8
2024-10-23T22:00,15.0,74,0.0,0.0,0.0,1022.1,789.4,42,24140.0,0.44,7.7,14.8,311,315,14.4,14.0
2024-10-23T23:00,14.4,78,0.0,0.0,0.0,1022.5,789.3,47,24140.0,0.36,5.8,11.3,300,307,13.9,13.4
2024-10-24T00:00,14.2,80,0.0,0.0,0.0,1021.9,788.8,61,24140.0,0.33,4.2,9.4,301,317,13.9,13.4
2024-10-24T01:00,14.0,80,0.0,0.0,0.0,1021.4,788.2,63,24140.0,0.32,3.1,6.6,306,319,13.6,13.1
2024-10-24T02:00,13.9,81,0.0,0.0,0.0,1020.7,787.6,64,24140.0,0.3,2.1,4.9,301,324,13.3,12.9
2024-10-24T03:00,13.8,81,0.0,0.0,0.0,1020.1,787.1,76,24140.0,0.3,1.6,3.2,333,333,13.1,12.6
2024-10-24T04:00,13.6,82,0.0,0.0,0.0,1020.0,786.9,81,24140.0,0.28,1.1,1.8,18,360,12.9,12.4
2024-10-24T05:00,13.4,84,0.0,0.0,0.0,1020.0,786.7,81,24140.0,0.25,1.1,1.1,90,72,12.7,12.2
2024-10-24T06:00,13.5,83,0.0,0.0,0.0,1020.2,786.9,73,24140.0,0.26,0.8,0.5,153,45,12.8,12.3
2024-10-24T07:00,13.2,85,0.0,0.0,0.0,1020.4,786.9,72,24140.0,0.23,1.1,0.5,162,135,12.6,12.1
2024-10-24T08:00,13.7,82,0.0,0.0,0.0,1020.7,787.5,83,24140.0,0.28,1.1,1.1,90,90,12.7,12.2
2024-10-24T09:00,14.7,77,0.0,0.0,0.0,1020.9,788.3,61,24140.0,0.39,4.6,5.1,45,45,13.2,12.6
2024-10-24T10:00,16.5,65,0.0,0.0,0.0,1020.6,789.3,56,24140.0,0.66,5.6,6.4,40,38,14.4,13.8
2024-10-24T11:00,18.7,53,0.0,0.0,0.0,1019.6,790.1,35,24140.0,1.02,6.3,7.1,31,30,16.1,15.5
2024-10-24T12:00,20.2,44,0.0,0.0,0.0,1018.1,789.9,33,24140.0,1.33,8.4,9.8,25,24,17.3,16.7
2024-10-24T13:00,21.7,38,0.0,0.0,0.0,1016.1,789.4,15,24140.0,1.62,8.6,10.2,22,23,18.7,18.1
2024-10-24T14:00,22.7,33,0.0,0.0,0.0,1014.3,788.6,0,24140.0,1.85,9.0,11.0,23,23,19.8,19.2
2024-10-24T15:00,23.3,29,0.0,0.0,0.0,1012.9,787.9,0,24140.0,2.03,10.8,13.2,26,26,20.7,20.1
2024-10-24T16:00,23.2,30,0.0,0.0,0.0,1012.6,787.6,0,24140.0,1.99,11.3,14.8,22,23,21.1,20.5
2024-10-24T17:00,22.5,34,0.0,0.0,0.0,1012.7,787.2,0,24140.0,1.8,11.4,16.3,13,14,21.0,20.4
2024-10-24T18:00,21.6,36,0.0,0.0,0.0,1012.9,786.8,21,24140.0,1.66,11.5,21.6,360,4,21.0,20.5
2024-10-24T19:00,19.2,45,0.0,0.0,0.0,1014.7,786.6,42,24140.0,1.23,14.5,27.8,353,356,18.7,18.3
2024-10-24T20:00,17.1,55,0.0,0.0,0.0,1017.2,787.1,13,24140.0,0.88,10.8,20.7,345,347,16.6,16.2
2024-10-24T21:00,15.8,62,0.0,0.0,0.0,1018.9,787.5,0,24140.0,0.68,6.4,12.8,313,322,15.5,15.0
2024-10-24T22:00,14.8,68,0.0,0.0,0.0,1020.3,787.9,0,24140.0,0.54,4.7,10.3,274,299,14.8,14.4
2024-10-24T23:00,13.9,73,0.0,0.0,0.0,1020.5,787.5,0,24140.0,0.43,3.6,8.1,264,291,14.4,14.0
2024-10-25T00:00,14.0,70,0.0,0.0,0.0,1019.7,786.9,0,24140.0,0.48,0.0,3.1,180,324,14.6,14.1
2024-10-25T01:00,13.4,72,0.0,0.0,0.0,1019.5,786.4,0,24140.0,0.43,3.0,5.1,76,39,13.8,13.4
2024-10-25T02:00,12.8,75,0.0,0.0,0.0,1019.2,785.7,33,24140.0,0.37,0.0,3.3,180,13,12.7,12.3
2024-10-25T03:00,12.0,80,0.0,0.0,0.0,1019.8,785.6,44,24140.0,0.28,1.4,3.6,360,6,11.8,11.4
2024-10-25T04:00,11.1,86,0.0,0.0,0.0,1020.3,785.3,59,24140.0,0.19,2.0,3.1,45,36,10.9,10.4
2024-10-25T05:00,10.6,88,0.0,0.0,0.0,1021.2,785.7,70,24140.0,0.15,1.9,2.2,112,90,10.2,9.7
2024-10-25T06:00,10.7,86,0.0,0.0,0.0,1021.2,785.8,70,24140.0,0.18,2.0,2.1,135,121,10.1,9.6
2024-10-25T07:00,10.5,88,0.0,0.0,0.0,1021.7,786.0,73,24140.0,0.15,2.8,3.2,130,117,9.8,9.4
2024-10-25T08:00,11.3,83,0.0,0.0,0.0,1022.4,787.1,81,24140.0,0.23,2.2,2.2,171,171,10.2,9.7
